city,state_id,state_name,lat,lng
Bladensburg,MD,Maryland,38.94240,-76.92630
Golden Hills,CA,California,35.15120,-118.50240
Little Falls,MN,Minnesota,45.98330,-94.36000
Bryan,OH,Ohio,41.47060,-84.54840
Francisville,KY,Kentucky,39.10670,-84.72770
Amityville,NY,New York,40.66960,-73.41560
Murrells Inlet,SC,South Carolina,33.55660,-79.05930
Lambertville,MI,Michigan,41.75020,-83.62500
Vega Alta,PR,Puerto Rico,18.41520,-66.32110
Brunswick,MD,Maryland,39.31800,-77.62530
Roanoke,TX,Texas,33.01480,-97.22680
Meadowbrook,AL,Alabama,33.39320,-86.70410
Navasota,TX,Texas,30.38740,-96.08950
White Meadow Lake,NJ,New Jersey,40.92400,-74.51210
Beverly Hills,FL,Florida,28.91750,-82.45410
Crestline,CA,California,34.24860,-117.28900
Flowood,MS,Mississippi,32.33590,-90.08020
Guthrie,OK,Oklahoma,35.84280,-97.43570
Brandon,SD,South Dakota,43.59280,-96.57990
Bloomfield,NM,New Mexico,36.74010,-107.97340
Rio Vista,CA,California,38.17630,-121.70250
Boonville,MO,Missouri,38.95880,-92.74710
Louisville,OH,Ohio,40.83710,-81.26430
Sabana Grande,PR,Puerto Rico,18.08210,-66.96730
Hackettstown,NJ,New Jersey,40.85400,-74.82570
North Gates,NY,New York,43.17180,-77.70640
North Kensington,MD,Maryland,39.03920,-77.07230
Kendall Park,NJ,New Jersey,40.41380,-74.56260
Saline,MI,Michigan,42.17410,-83.77800
Madras,OR,Oregon,44.64250,-121.13150
Cheat Lake,WV,West Virginia,39.66720,-79.85650
Clinton,NC,North Carolina,35.00050,-78.33110
Heath,TX,Texas,32.84440,-96.46790
Celebration,FL,Florida,28.31020,-81.55100
Woodlyn,PA,Pennsylvania,39.87740,-75.34450
Fort Stewart,GA,Georgia,31.88180,-81.61050
Lenoir City,TN,Tennessee,35.81100,-84.28180
Leisure World,MD,Maryland,39.10230,-77.06910
Hartland,WI,Wisconsin,43.10270,-88.33990
College Place,WA,Washington,46.04190,-118.38790
Jennings,LA,Louisiana,30.22330,-92.65820
Tomah,WI,Wisconsin,43.98790,-90.49990
New Richmond,WI,Wisconsin,45.12490,-92.53770
Oakbrook,KY,Kentucky,38.99960,-84.67970
Zimmerman,MN,Minnesota,45.44160,-93.59810
Wesley Chapel,NC,North Carolina,34.99850,-80.69050
Claremont,NH,New Hampshire,43.37900,-72.33680
Wood-Ridge,NJ,New Jersey,40.85070,-74.08780
Gloucester Point,VA,Virginia,37.27670,-76.50430
Parsons,KS,Kansas,37.34050,-95.29590
Bohemia,NY,New York,40.77170,-73.12710
Fultondale,AL,Alabama,33.61770,-86.80150
North College Hill,OH,Ohio,39.21740,-84.55200
Boiling Springs,SC,South Carolina,35.04500,-81.97790
Reserve,LA,Louisiana,30.07410,-90.55570
Westwood,MI,Michigan,42.30300,-85.62860
Forestdale,AL,Alabama,33.57370,-86.90020
Marathon,FL,Florida,24.72620,-81.03760
Brentwood,PA,Pennsylvania,40.37340,-79.97570
Lexington,VA,Virginia,37.78250,-79.44400
Hickam Housing,HI,Hawaii,21.33110,-157.94740
Alderwood Manor,WA,Washington,47.81470,-122.26720
St. Stephens,NC,North Carolina,35.76410,-81.27460
Harahan,LA,Louisiana,29.93740,-90.20300
Washington Terrace,UT,Utah,41.16830,-111.97830
Commerce,TX,Texas,33.24210,-95.89910
Sultan,WA,Washington,47.87100,-121.80430
Muncy,PA,Pennsylvania,41.20210,-76.78540
Madeira,OH,Ohio,39.18560,-84.37340
Anthony,NM,New Mexico,32.01320,-106.59840
Gridley,CA,California,39.36220,-121.69710
Brownfield,TX,Texas,33.17570,-102.27300
Fort Polk South,LA,Louisiana,31.05120,-93.21590
Girard,OH,Ohio,41.16660,-80.69630
Hillview,KY,Kentucky,38.05630,-85.68480
Burlington,WA,Washington,48.46760,-122.32980
Steger,IL,Illinois,41.47230,-87.61760
Marlton,MD,Maryland,38.76200,-76.78570
Spanish Fort,AL,Alabama,30.72570,-87.86010
Bethalto,IL,Illinois,38.90140,-90.04670
Lake Elmo,MN,Minnesota,44.99440,-92.90310
Midland,WA,Washington,47.17340,-122.41200
Lake Mohawk,NJ,New Jersey,41.01500,-74.66390
Plainedge,NY,New York,40.72400,-73.47700
Cloverdale,CA,California,38.79610,-123.01510
Audubon,PA,Pennsylvania,40.13040,-75.42800
Lynwood,IL,Illinois,41.52340,-87.55080
Basalt,CO,Colorado,39.36630,-107.04140
Ivins,UT,Utah,37.17420,-113.68090
Cairo,GA,Georgia,30.87910,-84.20500
Elwood,IN,Indiana,40.27440,-85.83700
St. Marys,OH,Ohio,40.54750,-84.39310
Boulder Hill,IL,Illinois,41.71120,-88.33530
South Amboy,NJ,New Jersey,40.48520,-74.28310
Scotchtown,NY,New York,41.47590,-74.36820
Good Hope,CA,California,33.77060,-117.27720
Fair Oaks,GA,Georgia,33.91920,-84.54440
Stansbury Park,UT,Utah,40.63560,-112.30540
Sullivan,MO,Missouri,38.21290,-91.16360
Rensselaer,NY,New York,42.64650,-73.73280
Pryor Creek,OK,Oklahoma,36.29980,-95.31020
Cold Springs,NV,Nevada,39.69270,-119.97750
Calimesa,CA,California,33.98740,-117.05420
Dunn Loring,VA,Virginia,38.89450,-77.23160
Flossmoor,IL,Illinois,41.53910,-87.68570
Plymouth,MI,Michigan,42.37180,-83.46800
Hooper,UT,Utah,41.15990,-112.28710
Thief River Falls,MN,Minnesota,48.11120,-96.17710
Fairview,TX,Texas,33.13990,-96.61160
Holualoa,HI,Hawaii,19.62380,-155.92690
Union,SC,South Carolina,34.72350,-81.62480
Beecher,MI,Michigan,43.09030,-83.70390
Woodmoor,CO,Colorado,39.10630,-104.84560
Jersey Shore,PA,Pennsylvania,41.20120,-77.26660
Triangle,VA,Virginia,38.54830,-77.31950
Beckett Ridge,OH,Ohio,39.34480,-84.43810
Grosse Pointe Farms,MI,Michigan,42.40670,-82.89920
Economy,PA,Pennsylvania,40.64100,-80.18400
Plymouth,WI,Wisconsin,43.74470,-87.96570
Berthoud,CO,Colorado,40.30700,-105.04190
Wakefield-Peacedale,RI,Rhode Island,41.44610,-71.50040
Whitestown,IN,Indiana,39.97050,-86.36120
San Elizario,TX,Texas,31.57930,-106.26320
Dillon,SC,South Carolina,34.42330,-79.36890
Fort Irwin,CA,California,35.24760,-116.68340
Derby,CO,Colorado,39.84010,-104.91710
Tiburon,CA,California,37.88540,-122.46370
Monmouth,IL,Illinois,40.91410,-90.64230
Highland Park,TX,Texas,32.83110,-96.80120
Jeannette,PA,Pennsylvania,40.32770,-79.61390
Sutherlin,OR,Oregon,43.38840,-123.32310
Greenwood,AR,Arkansas,35.21340,-94.24080
Port Townsend,WA,Washington,48.12200,-122.78720
Seaside,OR,Oregon,45.98890,-123.92140
Valley Center,CA,California,33.23300,-117.01570
Brownsville,TN,Tennessee,35.58900,-89.25780
Grantsville,UT,Utah,40.61480,-112.47770
Kings Grant,NC,North Carolina,34.26650,-77.86590
Livingston,MT,Montana,45.66660,-110.55380
Alexander City,AL,Alabama,32.92420,-85.93610
Westphalia,MD,Maryland,38.83850,-76.82310
Birch Bay,WA,Washington,48.92300,-122.75430
Dumbarton,VA,Virginia,37.61300,-77.50650
Redlands,CO,Colorado,39.08860,-108.65830
Leonia,NJ,New Jersey,40.86380,-73.98990
Brewer,ME,Maine,44.78350,-68.73520
Northwest Harborcreek,PA,Pennsylvania,42.14940,-79.99460
McFarland,WI,Wisconsin,43.02030,-89.28580
La Grange,KY,Kentucky,38.39870,-85.37500
Pineville,NC,North Carolina,35.08640,-80.89150
Woodway,TX,Texas,31.49880,-97.23140
Lindstrom,MN,Minnesota,45.38700,-92.84770
Shelby,OH,Ohio,40.88470,-82.65780
Oak Hills Place,LA,Louisiana,30.36900,-91.08870
St. Anthony,MN,Minnesota,45.02780,-93.21740
Fairmont,MN,Minnesota,43.64410,-94.46210
Farmingdale,NY,New York,40.73280,-73.44650
Manteno,IL,Illinois,41.24710,-87.84570
North Sarasota,FL,Florida,27.37110,-82.51770
Dexter,MO,Missouri,36.79280,-89.96340
Powdersville,SC,South Carolina,34.78250,-82.49580
St. Marys,PA,Pennsylvania,41.45740,-78.53420
Mechanicsburg,PA,Pennsylvania,40.21150,-77.00600
Albion,MI,Michigan,42.24780,-84.75720
LaSalle,IL,Illinois,41.35750,-89.07180
Waseca,MN,Minnesota,44.08260,-93.50250
Chanute,KS,Kansas,37.66950,-95.46210
Grinnell,IA,Iowa,41.73610,-92.72440
Linganore,MD,Maryland,39.41110,-77.30260
Picnic Point,WA,Washington,47.87440,-122.30780
Murphysboro,IL,Illinois,37.76790,-89.33210
Chester,SC,South Carolina,34.70500,-81.21320
Silver Springs Shores,FL,Florida,29.10310,-82.00500
Shiprock,NM,New Mexico,36.79240,-108.70050
Fort Knox,KY,Kentucky,37.89150,-85.96360
Micco,FL,Florida,27.86830,-80.51000
White City,OR,Oregon,42.43160,-122.83220
Stony Brook University,NY,New York,40.90990,-73.12130
Oakwood,OH,Ohio,39.72020,-84.17330
Harrisburg,IL,Illinois,37.73730,-88.54570
Independence,KS,Kansas,37.21180,-95.73280
Oakville,CT,Connecticut,41.59230,-73.08580
Cape St. Claire,MD,Maryland,39.04330,-76.44710
Larkfield-Wikiup,CA,California,38.51300,-122.75360
Rotonda,FL,Florida,26.88450,-82.27910
Boonton,NJ,New Jersey,40.90470,-74.40480
Oak Grove,MN,Minnesota,45.34090,-93.32640
Sheffield Lake,OH,Ohio,41.48840,-82.09780
Harrodsburg,KY,Kentucky,37.76540,-84.84740
Aledo,TX,Texas,32.69730,-97.60700
Sellersburg,IN,Indiana,38.40280,-85.77060
Blanchard,OK,Oklahoma,35.15230,-97.66130
Whitehouse,TX,Texas,32.22220,-95.22170
Southside,AL,Alabama,33.90070,-86.02380
Waverly,IA,Iowa,42.72500,-92.47080
Sheffield,AL,Alabama,34.75700,-87.69770
St. Albans,VT,Vermont,44.81180,-73.08460
Oakland,TN,Tennessee,35.22560,-89.53720
Logan,WV,West Virginia,37.85090,-81.98570
Wagoner,OK,Oklahoma,35.96410,-95.37900
Corozal,PR,Puerto Rico,18.34110,-66.31240
Cabo Rojo,PR,Puerto Rico,18.08670,-67.14820
New Prague,MN,Minnesota,44.54590,-93.57580
Sugarmill Woods,FL,Florida,28.73210,-82.49860
Kodiak,AK,Alaska,57.79340,-152.40600
Aliquippa,PA,Pennsylvania,40.61550,-80.25470
Bridgeport,WV,West Virginia,39.30360,-80.24770
Berkeley,MO,Missouri,38.74390,-90.33610
Riverdale,UT,Utah,41.17320,-112.00240
Fallston,MD,Maryland,39.53320,-76.44520
Rhinelander,WI,Wisconsin,45.63610,-89.42560
Ville Platte,LA,Louisiana,30.69010,-92.27440
Olmsted Falls,OH,Ohio,41.36580,-81.90420
Glencoe,IL,Illinois,42.13470,-87.76410
Orange Park,FL,Florida,30.17060,-81.70410
Absecon,NJ,New Jersey,39.42280,-74.49440
Canal Winchester,OH,Ohio,39.84320,-82.81210
Palm Beach,FL,Florida,26.69320,-80.04060
Pine Lake Park,NJ,New Jersey,40.00170,-74.25950
Merrydale,LA,Louisiana,30.49980,-91.10810
Glens Falls North,NY,New York,43.33500,-73.68240
Indianola,MS,Mississippi,33.44920,-90.64470
Waihee-Waiehu,HI,Hawaii,20.91880,-156.50630
Franklin,PA,Pennsylvania,41.39360,-79.84250
Richmond Heights,MO,Missouri,38.63090,-90.33330
Temperance,MI,Michigan,41.76530,-83.57550
Collingdale,PA,Pennsylvania,39.91510,-75.27760
Earlimart,CA,California,35.88240,-119.27150
Memphis,FL,Florida,27.54350,-82.56070
Seffner,FL,Florida,27.99810,-82.27350
Airmont,NY,New York,41.09920,-74.09900
Quakertown,PA,Pennsylvania,40.43980,-75.34560
Villas,NJ,New Jersey,39.01580,-74.93490
Skidaway Island,GA,Georgia,31.93720,-81.04490
Sans Souci,SC,South Carolina,34.89010,-82.42410
August,CA,California,37.97970,-121.26250
South Kensington,MD,Maryland,39.01880,-77.07850
West Miami,FL,Florida,25.75780,-80.29690
Wharton,TX,Texas,29.31380,-96.10440
Rathdrum,ID,Idaho,47.79950,-116.89080
New Square,NY,New York,41.14100,-74.02940
Canonsburg,PA,Pennsylvania,40.26430,-80.18680
Edgewood,KY,Kentucky,39.00910,-84.56040
Miramar Beach,FL,Florida,30.38540,-86.34430
Graham,TX,Texas,33.10170,-98.57780
Needles,CA,California,34.81640,-114.61890
Clarendon Hills,IL,Illinois,41.79810,-87.95690
Pitman,NJ,New Jersey,39.73350,-75.13060
Makaha,HI,Hawaii,21.47340,-158.21030
Rock Falls,IL,Illinois,41.77230,-89.69280
Clayton,NJ,New Jersey,39.66270,-75.07820
Perkasie,PA,Pennsylvania,40.37190,-75.29200
Princeton,IN,Indiana,38.35530,-87.57840
Olney,IL,Illinois,38.72850,-88.08380
Hernando,FL,Florida,28.94510,-82.37810
Kirby,TX,Texas,29.46110,-98.38610
Mystic Island,NJ,New Jersey,39.56590,-74.38310
Glenwood,IL,Illinois,41.54090,-87.61160
Glenshaw,PA,Pennsylvania,40.53910,-79.97350
Garden City,GA,Georgia,32.08680,-81.17730
Fairmount,CO,Colorado,39.79310,-105.17120
Monett,MO,Missouri,36.92200,-93.92610
Jerseyville,IL,Illinois,39.11750,-90.32710
Folsom,PA,Pennsylvania,39.89240,-75.32870
Bay Minette,AL,Alabama,30.89300,-87.79120
Mount Vista,WA,Washington,45.73730,-122.63150
Nevada,MO,Missouri,37.84450,-94.34920
Des Peres,MO,Missouri,38.59730,-90.44800
Corrales,NM,New Mexico,35.23660,-106.61910
Perryville,MO,Missouri,37.72630,-89.87590
Park Ridge,NJ,New Jersey,41.03530,-74.04230
Gresham Park,GA,Georgia,33.70530,-84.31550
Montesano,WA,Washington,47.01020,-123.58570
Succasunna,NJ,New Jersey,40.85070,-74.65960
Clinton,MO,Missouri,38.37160,-93.76790
Claymont,DE,Delaware,39.80320,-75.46060
Scott,LA,Louisiana,30.23980,-92.09470
Golden Valley,AZ,Arizona,35.20600,-114.23270
Cresskill,NJ,New Jersey,40.94050,-73.95960
Hawthorn Woods,IL,Illinois,42.23130,-88.06230
Tuba City,AZ,Arizona,36.12500,-111.24680
West Vero Corridor,FL,Florida,27.63780,-80.48550
Bloomingdale,TN,Tennessee,36.57930,-82.50960
Hoquiam,WA,Washington,46.98630,-123.90220
Brigantine,NJ,New Jersey,39.41380,-74.37870
Swissvale,PA,Pennsylvania,40.42070,-79.88580
Kennedale,TX,Texas,32.64340,-97.21730
South San Gabriel,CA,California,34.04890,-118.09610
Detroit Lakes,MN,Minnesota,46.80600,-95.84490
Matawan,NJ,New Jersey,40.41270,-74.23650
Monahans,TX,Texas,31.62890,-103.04030
Frankfort Square,IL,Illinois,41.52210,-87.80330
Audubon,NJ,New Jersey,39.89060,-75.07220
Mount Pleasant,IA,Iowa,40.96250,-91.54520
Edgemere,MD,Maryland,39.22730,-76.45900
Cortez,CO,Colorado,37.35050,-108.57660
Prairie du Sac,WI,Wisconsin,43.29200,-89.73530
York,SC,South Carolina,34.99670,-81.23400
Salem,UT,Utah,40.05400,-111.67200
Hyrum,UT,Utah,41.63110,-111.84180
Richlands,VA,Virginia,37.08780,-81.80800
Rockland,ME,Maine,44.12740,-69.13690
Ladue,MO,Missouri,38.63780,-90.38150
Alamo Heights,TX,Texas,29.48280,-98.46820
Pleasant Hill,MO,Missouri,38.80610,-94.26550
Montecito,CA,California,34.43820,-119.62860
Orting,WA,Washington,47.09660,-122.21110
Signal Mountain,TN,Tennessee,35.14490,-85.34570
Corning,CA,California,39.92820,-122.18200
Woodbury,NY,New York,40.81770,-73.47030
Orrville,OH,Ohio,40.84800,-81.77430
Evergreen,CO,Colorado,39.63490,-105.33560
Susanville,CA,California,40.42050,-120.61290
Elsmere,KY,Kentucky,38.99490,-84.60170
Farmville,VA,Virginia,37.29590,-78.40020
Sheridan,OR,Oregon,45.09600,-123.39830
Perry Heights,OH,Ohio,40.79770,-81.46800
Willowbrook,IL,Illinois,41.76350,-87.94560
Irondale,GA,Georgia,33.47730,-84.36000
Springfield,FL,Florida,30.17130,-85.60890
Green Cove Springs,FL,Florida,29.99040,-81.68070
Seven Corners,VA,Virginia,38.86580,-77.14450
Greenbriar,VA,Virginia,38.87170,-77.39700
West Athens,CA,California,33.92350,-118.30330
Lake Villa,IL,Illinois,42.41840,-88.08360
North Madison,OH,Ohio,41.82980,-81.05110
Guntersville,AL,Alabama,34.36700,-86.26380
Lansdowne,MD,Maryland,39.23650,-76.66590
Montvale,NJ,New Jersey,41.05290,-74.04990
Aspen,CO,Colorado,39.19500,-106.83690
Four Corners,MD,Maryland,39.02350,-77.01020
Brooksville,FL,Florida,28.54040,-82.39030
Fairfield Glade,TN,Tennessee,36.00280,-84.87110
Sanatoga,PA,Pennsylvania,40.24980,-75.58860
Riverside,IL,Illinois,41.83100,-87.81690
Wyoming,OH,Ohio,39.22970,-84.48160
West Frankfort,IL,Illinois,37.89970,-88.93010
Indian Harbour Beach,FL,Florida,28.15300,-80.59760
Lake Park,FL,Florida,26.79980,-80.06800
Lucas,TX,Texas,33.09420,-96.58030
Piedmont,OK,Oklahoma,35.67840,-97.75280
Franklin,VA,Virginia,36.68310,-76.93860
Innsbrook,VA,Virginia,37.65520,-77.57750
Conover,NC,North Carolina,35.71550,-81.21700
Wetumpka,AL,Alabama,32.54070,-86.20520
East Grand Forks,MN,Minnesota,47.92840,-97.01380
Park Hills,MO,Missouri,37.82110,-90.50500
Laurel,MT,Montana,45.67350,-108.77070
Rawlins,WY,Wyoming,41.78490,-107.22650
Morrisville,PA,Pennsylvania,40.20740,-74.78000
Odessa,FL,Florida,28.18200,-82.55300
White Horse,NJ,New Jersey,40.19200,-74.70220
Closter,NJ,New Jersey,40.97330,-73.96040
Perryton,TX,Texas,36.39300,-100.79760
St. Johns,MI,Michigan,43.00050,-84.55550
Frostburg,MD,Maryland,39.65060,-78.92690
Lacombe,LA,Louisiana,30.31410,-89.93110
Rolesville,NC,North Carolina,35.92240,-78.46560
Incline Village,NV,Nevada,39.26390,-119.94530
San Sebastián,PR,Puerto Rico,18.33560,-66.99490
University of Virginia,VA,Virginia,38.04050,-78.51630
Malverne,NY,New York,40.67460,-73.67210
Eufaula,AL,Alabama,31.91020,-85.15050
Cedar Hills,OR,Oregon,45.50470,-122.80510
Dock Junction,GA,Georgia,31.20310,-81.51560
Clinton,OK,Oklahoma,35.50580,-98.97240
Middleton,ID,Idaho,43.71140,-116.61550
Woodburn,VA,Virginia,38.85030,-77.23220
Ione,CA,California,38.36130,-120.94220
Tuscumbia,AL,Alabama,34.72040,-87.70350
East York,PA,Pennsylvania,39.96870,-76.67590
Mason,MI,Michigan,42.58060,-84.44270
Humboldt,TN,Tennessee,35.82540,-88.90430
Sunset Hills,MO,Missouri,38.53100,-90.40870
West Point,MS,Mississippi,33.60640,-88.65710
Thompsonville,CT,Connecticut,41.99160,-72.59650
Summit,WA,Washington,47.16940,-122.36280
Onalaska,TX,Texas,30.82090,-95.11110
West Haven-Sylvan,OR,Oregon,45.51640,-122.76540
Mahopac,NY,New York,41.36840,-73.74010
Los Altos Hills,CA,California,37.36710,-122.13900
Citrus Springs,FL,Florida,28.99310,-82.45950
Sturgeon Bay,WI,Wisconsin,44.82280,-87.36600
Santa Clara,UT,Utah,37.13110,-113.65610
Monticello,IN,Indiana,40.74550,-86.76690
Riverside,CT,Connecticut,41.03190,-73.58270
Congers,NY,New York,41.14840,-73.94560
Stuttgart,AR,Arkansas,34.49500,-91.54850
Savoy,IL,Illinois,40.06000,-88.25520
Tecumseh,MI,Michigan,42.00650,-83.94500
North Haledon,NJ,New Jersey,40.96280,-74.18440
Center Moriches,NY,New York,40.80150,-72.79600
Paris,IL,Illinois,39.61490,-87.69040
Hollymead,VA,Virginia,38.12660,-78.43860
Bayport,NY,New York,40.74600,-73.05460
Aransas Pass,TX,Texas,27.88770,-97.11340
Garrison,MD,Maryland,39.40230,-76.75140
Gaylord,MI,Michigan,45.02130,-84.68030
Greenville,RI,Rhode Island,41.88000,-71.55490
Covington,TN,Tennessee,35.56610,-89.64820
Carbondale,PA,Pennsylvania,41.57140,-75.50480
Fairless Hills,PA,Pennsylvania,40.17840,-74.85240
Midway City,CA,California,33.74510,-117.98490
Highland Heights,OH,Ohio,41.55180,-81.46910
Somers,WI,Wisconsin,42.64110,-87.89190
Venice Gardens,FL,Florida,27.06940,-82.40540
Fletcher,NC,North Carolina,35.43160,-82.50380
Baxter,MN,Minnesota,46.34260,-94.27930
Willow Street,PA,Pennsylvania,39.98090,-76.27050
Lugoff,SC,South Carolina,34.22160,-80.68490
Millersville,PA,Pennsylvania,40.00470,-76.35220
Jessup,MD,Maryland,39.14570,-76.77450
Aibonito,PR,Puerto Rico,18.13980,-66.26590
Buckhannon,WV,West Virginia,38.99270,-80.22820
Hillsboro,TX,Texas,32.00910,-97.11510
Tallulah,LA,Louisiana,32.40670,-91.19150
Arab,AL,Alabama,34.33090,-86.49910
Fern Park,FL,Florida,28.64840,-81.34580
Orono,MN,Minnesota,44.96570,-93.59080
Bath,ME,Maine,43.93460,-69.83460
Bogota,NJ,New Jersey,40.87500,-74.02930
Clover,SC,South Carolina,35.11250,-81.22030
Petoskey,MI,Michigan,45.36500,-84.98870
Harwood Heights,IL,Illinois,41.96630,-87.80570
Grandview Heights,OH,Ohio,39.97930,-83.04080
Beaver Falls,PA,Pennsylvania,40.76200,-80.32250
Tillamook,OR,Oregon,45.45620,-123.83310
Westwego,LA,Louisiana,29.90580,-90.14340
Corona de Tucson,AZ,Arizona,31.94950,-110.78360
Flowery Branch,GA,Georgia,34.17130,-83.91420
St. Joseph,MI,Michigan,42.09670,-86.48500
Fair Lakes,VA,Virginia,38.85300,-77.38850
Quincy,WA,Washington,47.23440,-119.85310
Holly,MI,Michigan,42.79870,-83.62350
Pike Creek,DE,Delaware,39.74850,-75.69530
Frostproof,FL,Florida,27.74930,-81.52520
Felida,WA,Washington,45.71380,-122.71040
Applewood,CO,Colorado,39.75240,-105.16050
Floris,VA,Virginia,38.93470,-77.40830
Runnemede,NJ,New Jersey,39.85210,-75.07390
Bel Aire,KS,Kansas,37.77490,-97.24570
Milton,WA,Washington,47.25220,-122.31560
Aurora,MO,Missouri,36.96740,-93.71830
Mahtomedi,MN,Minnesota,45.06190,-92.96600
Haledon,NJ,New Jersey,40.93630,-74.18870
Gonzales,CA,California,36.50600,-121.44290
Ashland,NJ,New Jersey,39.87820,-75.00850
Socorro,NM,New Mexico,34.05430,-106.90660
Savannah,TN,Tennessee,35.22100,-88.23600
Pebble Creek,FL,Florida,28.15830,-82.34110
Dormont,PA,Pennsylvania,40.39410,-80.03770
Mount Joy,PA,Pennsylvania,40.11050,-76.50650
McRae-Helena,GA,Georgia,32.06350,-82.89680
Helena Valley West Central,MT,Montana,46.66340,-112.06040
Trinidad,CO,Colorado,37.17500,-104.49080
Kenton,OH,Ohio,40.64480,-83.60950
Carl Junction,MO,Missouri,37.16680,-94.54680
Terrace Heights,WA,Washington,46.60240,-120.44820
Summit Park,UT,Utah,40.74320,-111.58140
Paw Paw,MI,Michigan,42.21470,-85.89180
Lake City,SC,South Carolina,33.86760,-79.75330
Colorado City,AZ,Arizona,36.97740,-112.98300
Oak Grove,MO,Missouri,39.00770,-94.12830
Moundsville,WV,West Virginia,39.92210,-80.74220
Fishersville,VA,Virginia,38.10050,-78.96870
Gulf Hills,MS,Mississippi,30.43650,-88.81490
Druid Hills,GA,Georgia,33.78420,-84.32730
Locust Grove,GA,Georgia,33.34420,-84.10710
Lake Norman of Catawba,NC,North Carolina,35.59950,-80.98400
Fort Mitchell,KY,Kentucky,39.04590,-84.55630
Manhattan,IL,Illinois,41.42740,-87.98050
Ahuimanu,HI,Hawaii,21.43790,-157.84040
Johnstown,NY,New York,43.00730,-74.37550
Spotswood,NJ,New Jersey,40.39490,-74.39200
Waynesburg,PA,Pennsylvania,39.89830,-80.18550
Long Branch,VA,Virginia,38.83020,-77.27130
Thomson,GA,Georgia,33.46660,-82.49920
Whitefish,MT,Montana,48.43290,-114.35910
Westlake Village,CA,California,34.13690,-118.82200
Castle Shannon,PA,Pennsylvania,40.36640,-80.01940
Cheviot,OH,Ohio,39.15770,-84.61390
Kulpsville,PA,Pennsylvania,40.24400,-75.34070
Upper Saddle River,NJ,New Jersey,41.06330,-74.09860
St. Martin,MS,Mississippi,30.43990,-88.86510
Burton,SC,South Carolina,32.42330,-80.74540
Jefferson City,TN,Tennessee,36.11970,-83.48380
Laurel Hill,VA,Virginia,38.70260,-77.24220
Kenilworth,NJ,New Jersey,40.67810,-74.28890
